
20736 atoms

2 atom types

-44.338389 95.150237 xlo xhi
-49.400735 90.120529 ylo yhi
0.000000 170.354732 zlo zhi

Masses

1 28.0855
2 15.9994

Atoms

82      1 2 0.0 77.771465 9.446032 46.298917
83      1 2 0.0 78.330169 3.684120 51.819256
84      1 2 0.0 79.366278 8.630923 49.375394
85      1 1 0.0 73.574597 -4.222786 55.039697
86      1 1 0.0 74.295996 -7.050117 58.461249
87      1 1 0.0 66.006283 -13.686747 58.435635
88      1 1 0.0 70.519702 -10.713776 58.409458
89      1 2 0.0 67.466770 -13.759513 61.455840
90      1 2 0.0 71.478026 -8.772022 56.728895
91      1 2 0.0 71.670370 -6.349047 55.998471
92      1 2 0.0 68.511519 -11.716707 57.922844
93      1 2 0.0 69.750093 -12.703511 60.172065
94      1 2 0.0 73.142441 -3.783069 53.397497
95      1 2 0.0 72.184640 -9.492219 58.917836
96      1 2 0.0 74.470647 -4.984608 56.473974
97      1 1 0.0 65.537730 -15.891687 62.138277
98      1 1 0.0 65.499625 -18.809352 65.559829
99      1 1 0.0 55.770086 -23.063790 65.534215
100     1 1 0.0 60.901014 -21.365827 65.508038
101     1 2 0.0 57.161489 -23.513584 68.554420
102     1 2 0.0 62.331005 -19.739814 63.827475
103     1 2 0.0 63.146384 -17.450063 63.097051
104     1 2 0.0 58.701196 -21.812449 65.021424
105     1 2 0.0 59.640786 -23.087212 67.270645
106     1 2 0.0 65.234686 -15.354775 60.496077
107     1 2 0.0 62.826192 -20.618892 66.016416
108     1 2 0.0 66.205027 -16.860188 63.572554
109     1 1 0.0 54.744646 -25.071221 69.236857
110     1 1 0.0 53.949656 -27.878748 72.658409
111     1 1 0.0 43.448799 -29.458677 72.632795
112     1 1 0.0 48.844694 -29.152386 72.606618
113     1 2 0.0 44.675516 -30.254592 75.653000
114     1 2 0.0 50.648100 -27.953837 70.926055
115     1 2 0.0 52.030489 -25.954636 70.195631
116     1 2 0.0 46.604389 -29.012013 72.120004
117     1 2 0.0 47.180436 -30.487147 74.369225
118     1 2 0.0 54.591537 -24.474004 67.594657
119     1 2 0.0 50.897835 -28.931395 73.114996
120     1 2 0.0 55.137340 -26.179855 70.671134
121     1 1 0.0 41.936930 -31.130669 76.335437
122     1 1 0.0 40.439678 -33.635156 79.756989
123     1 1 0.0 29.889008 -32.432019 79.731375
124     1 1 0.0 35.179123 -33.538446 79.705198
125     1 2 0.0 30.866753 -33.519370 82.751580
126     1 2 0.0 37.232032 -32.849712 78.024635
127     1 2 0.0 39.086450 -31.278425 77.294211
128     1 2 0.0 33.052261 -32.820723 79.218584
129     1 2 0.0 33.225184 -34.394872 81.467805
130     1 2 0.0 41.944276 -30.514182 74.693237
131     1 2 0.0 37.219156 -33.858583 80.213576
132     1 2 0.0 42.028040 -32.303263 77.769714
133     1 1 0.0 27.994589 -33.653691 83.434017
134     1 1 0.0 25.897950 -35.683057 86.855569
135     1 1 0.0 16.022395 -31.779520 86.829955
136     1 1 0.0 20.843251 -34.222644 86.803778
137     1 2 0.0 16.683988 -33.083596 89.850160
138     1 2 0.0 23.004610 -34.091047 85.123215
139     1 2 0.0 25.203640 -33.055635 84.392791
140     1 2 0.0 18.975966 -32.976884 86.317164
141     1 2 0.0 18.733885 -34.541890 88.566385
142     1 2 0.0 28.161885 -33.060292 81.791817
143     1 2 0.0 22.730008 -35.061912 87.312156
144     1 2 0.0 27.777855 -34.809677 84.868294
145     1 1 0.0 13.875591 -32.466932 90.532597
146     1 1 0.0 11.323624 -33.881740 93.954149
147     1 1 0.0 2.801725 -27.546014 93.928535
148     1 1 0.0 6.822085 -31.157969 93.902358
149     1 2 0.0 3.101707 -28.977212 96.948740
150     1 2 0.0 8.943388 -31.592550 92.221795
151     1 2 0.0 11.335936 -31.164157 91.491371
152     1 2 0.0 5.342677 -29.469767 93.415744
153     1 2 0.0 4.702224 -30.918101 95.664965
154     1 2 0.0 14.191342 -31.937394 88.890397
155     1 2 0.0 8.425927 -32.458703 94.410736
156     1 2 0.0 13.365904 -33.526884 91.966874
157     1 1 0.0 0.550040 -27.651934 97.631177
158     1 1 0.0 -2.281912 -28.354974 101.052729
159     1 1 0.0 -8.864620 -20.022380 101.027115
160     1 1 0.0 -5.920994 -24.554992 101.000938
161     1 2 0.0 -8.946860 -21.482364 104.047320
162     1 2 0.0 -3.985498 -25.525892 99.320375
163     1 2 0.0 -1.563822 -25.733952 98.589951
164     1 2 0.0 -6.910875 -22.540344 100.514324
165     1 2 0.0 -7.905694 -23.772490 102.763545
166     1 2 0.0 0.992552 -27.222640 95.988977
167     1 2 0.0 -4.710264 -26.227820 101.509316
168     1 2 0.0 -0.217579 -28.543023 99.065454
169     1 1 0.0 -11.066475 -19.539531 104.729757
170     1 1 0.0 -13.983831 -19.482498 108.151309
171     1 1 0.0 -18.175057 -9.725562 108.125695
172     1 1 0.0 -16.510417 -14.867398 108.099518
173     1 2 0.0 -18.633868 -11.114018 111.145900
174     1 2 0.0 -14.893717 -16.307908 106.418955
175     1 2 0.0 -12.609303 -17.138125 105.688531
176     1 2 0.0 -16.942759 -12.664729 107.612904
177     1 2 0.0 -18.223591 -13.596029 109.862125
178     1 2 0.0 -10.527608 -19.239977 103.087557
179     1 2 0.0 -15.775988 -16.797382 108.607896
180     1 2 0.0 -12.039284 -20.200531 106.164034
181     1 1 0.0 -20.175793 -8.687120 111.828337
182     1 1 0.0 -22.978103 -7.873933 115.249889
183     1 1 0.0 -24.489872 2.636954 115.224275
184     1 1 0.0 -24.218595 -2.760815 115.198098
185     1 2 0.0 -25.293729 1.415426 118.244480
186     1 2 0.0 -23.031771 -4.571959 113.517535
187     1 2 0.0 -21.041581 -5.967289 112.787111
188     1 2 0.0 -24.063690 -0.521468 114.711484
189     1 2 0.0 -25.542531 -1.087932 116.960705
190     1 2 0.0 -19.577595 -8.537889 110.186137
191     1 2 0.0 -24.010929 -4.815346 115.706476
192     1 2 0.0 -21.286951 -9.072614 113.262614
193     1 1 0.0 -26.152020 4.159639 118.926917
194     1 1 0.0 -28.646741 5.673107 122.348469
195     1 1 0.0 -27.375179 16.215750 122.322855
196     1 1 0.0 -28.515904 10.932924 122.296678
197     1 2 0.0 -28.468851 15.245080 125.343060
198     1 2 0.0 -27.840503 8.875589 120.616115
199     1 2 0.0 -26.281280 7.011017 119.885691
200     1 2 0.0 -27.784397 13.055085 121.810064
201     1 2 0.0 -29.359635 12.892378 124.059285
202     1 2 0.0 -25.535594 4.148293 117.284717
203     1 2 0.0 -28.849270 8.895011 122.805056
204     1 2 0.0 -27.325181 4.076138 120.361194
205     1 1 0.0 -28.584535 18.118054 126.025497
206     1 1 0.0 -30.600256 20.227815 129.447049
207     1 1 0.0 -26.632732 30.077837 129.421435
208     1 1 0.0 -29.107080 25.272933 129.395258
209     1 2 0.0 -27.941072 29.424719 132.441640
210     1 2 0.0 -28.989508 23.110765 127.714695
211     1 2 0.0 -27.968385 20.905065 126.984271
212     1 2 0.0 -27.849232 27.132096 128.908644
213     1 2 0.0 -29.412635 27.384326 131.157865
214     1 2 0.0 -27.992234 17.946912 124.383297
215     1 2 0.0 -29.958572 23.391661 129.903636
216     1 2 0.0 -29.739091 18.342284 127.459774
217     1 1 0.0 -27.306201 32.229056 133.124077
218     1 1 0.0 -28.704423 34.790148 136.545629
219     1 1 0.0 -22.313542 43.270763 136.520015
220     1 1 0.0 -25.951504 39.273922 136.493838
221     1 2 0.0 -23.746656 42.980072 139.540220
222     1 2 0.0 -26.399839 37.155482 134.813275
223     1 2 0.0 -25.986977 34.760205 134.082851
224     1 2 0.0 -24.253740 40.742346 136.007224
225     1 2 0.0 -25.697888 41.392181 138.256445
226     1 2 0.0 -26.778722 31.909876 131.481877
227     1 2 0.0 -27.262617 37.678552 137.002216
228     1 2 0.0 -28.362824 32.745609 134.558354
229     1 1 0.0 -22.404852 45.523088 140.222657
230     1 1 0.0 -23.089505 48.359541 143.644209
231     1 1 0.0 -14.714379 54.888052 143.618595
232     1 1 0.0 -19.265992 51.973894 143.592418
233     1 2 0.0 -16.173799 54.979762 146.638800
234     1 2 0.0 -20.249430 50.044738 141.911855
235     1 2 0.0 -20.473196 47.624462 141.181431
236     1 2 0.0 -17.244965 52.950684 143.105804
237     1 2 0.0 -18.470631 53.953476 145.355025
238     1 2 0.0 -21.978438 45.077801 138.580457
239     1 2 0.0 -20.946640 50.774042 144.100796
240     1 2 0.0 -23.290942 46.296472 141.656934
241     1 1 0.0 -14.217255 57.086727 147.321237
242     1 1 0.0 -14.141296 60.003652 150.742789
243     1 1 0.0 -4.357374 64.131490 150.717175
244     1 1 0.0 -9.509902 62.500244 150.690998
245     1 2 0.0 -5.742824 64.599299 153.737380
246     1 2 0.0 -10.960870 60.892923 149.010435
247     1 2 0.0 -11.805891 58.613943 148.280011
248     1 2 0.0 -7.304474 62.918286 150.204384
249     1 2 0.0 -8.227444 64.205133 152.453605
250     1 2 0.0 -13.921204 56.545928 145.679037
251     1 2 0.0 -11.444609 61.778351 151.199376
252     1 2 0.0 -14.871929 58.063805 148.755514
253     1 1 0.0 -3.305974 66.125446 154.419817
254     1 1 0.0 -2.474623 68.922422 157.841369
255     1 1 0.0 8.045851 70.365967 157.815755
256     1 1 0.0 2.646435 70.129715 157.789578
257     1 2 0.0 6.829564 71.177733 160.835960
258     1 2 0.0 0.827630 68.954666 156.109015
259     1 2 0.0 -0.580583 66.973570 155.378591
260     1 2 0.0 4.884730 69.960286 157.302964
261     1 2 0.0 4.327872 71.442770 159.552185
262     1 2 0.0 -3.160627 65.526293 152.777617
263     1 2 0.0 0.590600 69.935383 158.297956
264     1 2 0.0 -3.684250 67.239082 155.854094
265     1 1 0.0 9.579287 72.018202 161.518397
266     1 1 0.0 11.108908 74.503051 164.939949
267     1 1 0.0 21.643080 73.163118 164.914335
268     1 1 0.0 16.367765 74.338093 164.888158
269     1 2 0.0 20.679526 74.263064 167.934540
270     1 2 0.0 14.306093 73.676053 163.207595
271     1 2 0.0 12.431444 72.128960 162.477171
272     1 2 0.0 18.485136 73.592833 164.401544
273     1 2 0.0 18.332652 75.169094 166.650765
274     1 2 0.0 9.563942 71.401862 159.876197
275     1 2 0.0 14.332058 74.684673 165.396536
276     1 2 0.0 9.503399 73.191880 162.952674
277     1 1 0.0 23.553190 74.360107 168.616977
278     1 1 0.0 25.675984 76.362098 2.373367
279     1 1 0.0 35.500058 72.330753 2.347753
280     1 1 0.0 30.711308 74.836222 2.321576
281     1 2 0.0 34.855442 73.643303 5.367958
282     1 2 0.0 28.548424 74.732680 0.641013
283     1 2 0.0 26.336145 73.725889 169.575751
284     1 2 0.0 32.562272 73.566339 1.834962
285     1 2 0.0 32.824639 75.128073 4.084183
286     1 2 0.0 23.378209 73.768929 166.974777
287     1 2 0.0 28.835600 75.699901 2.829954
288     1 2 0.0 23.784905 75.513184 0.386092
289     1 1 0.0 37.512545 69.271156 3.413657
290     1 1 0.0 40.092615 70.569471 6.363066
291     1 1 0.0 47.995087 64.623152 6.675784
292     1 1 0.0 44.515379 68.115986 6.136876
293     1 2 0.0 47.320106 65.664985 9.967434
294     1 2 0.0 42.703996 68.707849 4.276881
295     1 2 0.0 39.744659 67.927950 4.575509
296     1 2 0.0 45.724117 66.486280 5.977479
297     1 2 0.0 46.656218 67.851822 7.607338
298     1 2 0.0 37.350672 68.946079 1.671739
299     1 2 0.0 42.865692 69.240869 6.768475
300     1 2 0.0 38.116773 70.286157 4.567307
301     1 1 0.0 49.812956 64.448605 10.512237
302     1 1 0.0 52.641773 65.031852 13.461646
303     1 1 0.0 58.727529 57.236253 13.774364
304     1 1 0.0 56.275024 61.513341 13.235456
305     1 2 0.0 58.346471 58.417697 17.066014
306     1 2 0.0 54.679674 62.555582 11.375461
307     1 2 0.0 51.619337 62.571499 11.674089
308     1 2 0.0 57.018736 59.625516 13.076059
309     1 2 0.0 58.273669 60.701926 14.705918
310     1 2 0.0 49.572169 64.176761 8.770319
311     1 2 0.0 54.974328 63.028272 13.867055
312     1 2 0.0 50.660188 65.271719 11.665887
313     1 1 0.0 60.437588 56.595305 17.610817
314     1 1 0.0 63.320786 56.423409 20.560226
315     1 1 0.0 67.171678 47.314160 20.872944
316     1 1 0.0 65.914886 52.081626 20.334036
317     1 2 0.0 67.110725 48.554038 24.164594
318     1 2 0.0 64.645184 53.502635 18.474041
319     1 2 0.0 61.694120 54.313274 18.772669
320     1 2 0.0 66.142472 50.065393 20.174639
321     1 2 0.0 67.634012 50.778713 21.804498
322     1 2 0.0 60.134430 56.395372 15.868899
323     1 2 0.0 65.052550 53.882516 20.965635
324     1 2 0.0 61.469610 57.169977 18.764467
325     1 1 0.0 68.656429 46.250849 24.709397
326     1 1 0.0 71.395907 45.335621 27.658806
327     1 1 0.0 72.747343 35.538611 27.971524
328     1 1 0.0 72.772618 40.468887 27.432616
329     1 2 0.0 73.010683 36.751734 31.263174
330     1 2 0.0 71.915804 42.171027 25.572621
331     1 2 0.0 69.276778 43.720691 25.871249
332     1 2 0.0 72.468439 38.462780 27.273219
333     1 2 0.0 74.094104 38.763997 28.903078
334     1 2 0.0 68.311731 46.136565 22.967479
335     1 2 0.0 72.407892 42.431997 28.064215
336     1 2 0.0 69.802333 46.537594 25.863047
337     1 1 0.0 73.904771 34.125998 31.807977
338     1 1 0.0 76.312301 32.530322 34.757386
339     1 1 0.0 75.071425 22.718696 35.070104
340     1 1 0.0 76.377030 27.473026 34.531196
341     1 2 0.0 75.640964 23.821710 38.361754
342     1 2 0.0 75.991975 29.339344 32.671201
343     1 2 0.0 73.846312 31.521556 32.969829
344     1 2 0.0 75.561987 25.614883 34.371799
345     1 2 0.0 77.210078 25.483301 36.001658
346     1 2 0.0 73.542217 34.105214 30.066059
347     1 2 0.0 76.534974 29.463474 35.162795
348     1 2 0.0 75.085822 34.105113 32.961627
349     1 1 0.0 75.822004 21.053839 38.906557
350     1 1 0.0 77.732166 18.887353 41.855966
351     1 1 0.0 73.984238 9.735260 42.168684
352     1 1 0.0 76.480465 13.986978 41.629776
353     1 2 0.0 74.820844 10.652378 45.460334
354     1 2 0.0 76.593627 15.889241 39.769781
355     1 2 0.0 75.088754 18.554063 40.068409
356     1 2 0.0 75.210560 12.404470 41.470379
357     1 2 0.0 76.767838 11.849130 43.100238
358     1 2 0.0 75.466504 21.127984 37.164639
359     1 2 0.0 77.150228 15.868001 42.261375
360     1 2 0.0 76.957053 20.726760 40.060207
361     1 1 0.0 74.276396 7.932551 46.005137
362     1 1 0.0 75.557945 5.344112 48.954546
363     1 1 0.0 69.560482 -2.519615 49.267264
364     1 1 0.0 73.075818 0.937359 48.728356
365     1 2 0.0 70.606672 -1.851408 52.558914
366     1 2 0.0 73.679420 2.744864 46.868361
367     1 2 0.0 72.918736 5.709198 47.166989
368     1 2 0.0 71.438304 -0.260781 48.568959
369     1 2 0.0 72.797770 -1.201722 50.198818
370     1 2 0.0 73.952376 8.096529 44.263219
371     1 2 0.0 74.211380 2.579713 49.359955
372     1 2 0.0 75.287455 7.321750 47.158787
373     1 1 0.0 69.374144 -4.336314 53.103717
374     1 1 0.0 69.939027 -7.168855 56.053126
375     1 1 0.0 62.104109 -13.203907 56.365844
376     1 1 0.0 66.397019 -10.779203 55.826936
377     1 2 0.0 63.288000 -12.830522 59.657494
378     1 2 0.0 67.449588 -9.190648 53.966941
379     1 2 0.0 67.485359 -6.130479 54.265569
380     1 2 0.0 64.504408 -11.510651 55.667539
381     1 2 0.0 65.572654 -12.772542 57.297398
382     1 2 0.0 69.103869 -4.093768 51.361799
383     1 2 0.0 67.920356 -9.488362 56.458535
384     1 2 0.0 70.191745 -5.188868 54.257367
385     1 1 0.0 61.452080 -14.909772 60.202297
386     1 1 0.0 61.261482 -17.791794 63.151706
387     1 1 0.0 52.127441 -21.583507 63.464424
388     1 1 0.0 56.902961 -20.357672 62.925516
389     1 2 0.0 53.367689 -21.530599 66.756074
390     1 2 0.0 58.332177 -19.097216 61.065521
391     1 2 0.0 59.161946 -16.151473 61.364149
392     1 2 0.0 54.885294 -20.572171 62.766119
393     1 2 0.0 55.588922 -22.068308 64.395978
394     1 2 0.0 61.254118 -14.605324 58.460379
395     1 2 0.0 58.709407 -19.507037 63.557115
396     1 2 0.0 62.020044 -15.945501 61.355947
397     1 1 0.0 51.054521 -23.061329 67.300877
398     1 1 0.0 50.121539 -25.794811 70.250286
399     1 1 0.0 40.315967 -27.082658 70.563004
400     1 1 0.0 45.245976 -27.139919 70.024096
401     1 2 0.0 41.527356 -27.353863 73.854654
402     1 2 0.0 46.953638 -26.294166 68.164101
403     1 2 0.0 48.520391 -23.665249 68.462729
404     1 2 0.0 43.241884 -26.822732 69.864699
405     1 2 0.0 43.532548 -28.450316 71.494558
406     1 2 0.0 50.942475 -22.715897 65.558959
407     1 2 0.0 47.211411 -26.787936 70.655695
408     1 2 0.0 51.333825 -24.209069 68.454527
409     1 1 0.0 38.895875 -28.230897 74.399457
410     1 1 0.0 37.284613 -30.628024 77.348866
411     1 1 0.0 27.481244 -29.323519 77.661584
412     1 1 0.0 32.227004 -30.659941 77.122676
413     1 2 0.0 28.580539 -29.900202 80.953234
414     1 2 0.0 34.095780 -30.287003 75.262681
415     1 2 0.0 36.291867 -28.155543 75.561309
416     1 2 0.0 30.374187 -29.832861 76.963279
417     1 2 0.0 30.231916 -31.480064 78.593138
418     1 2 0.0 38.877443 -27.868216 72.657539
419     1 2 0.0 34.216384 -30.830796 77.754275
420     1 2 0.0 38.867328 -29.411788 75.553107
421     1 1 0.0 25.811552 -30.063281 81.498037
422     1 1 0.0 23.632720 -31.959348 84.447446
423     1 1 0.0 14.505134 -28.152122 84.760164
424     1 1 0.0 18.740569 -30.675881 84.221256
425     1 2 0.0 15.416805 -28.994660 88.051814
426     1 2 0.0 20.642057 -30.801381 82.361261
427     1 2 0.0 23.316586 -29.313829 82.659889
428     1 2 0.0 17.166332 -29.395735 84.061859
429     1 2 0.0 16.600901 -30.949378 85.691718
430     1 2 0.0 25.888002 -29.708270 79.756119
431     1 2 0.0 20.617206 -31.357833 84.852855
432     1 2 0.0 25.477116 -31.196184 82.651687
433     1 1 0.0 12.700568 -28.432578 88.596617
434     1 1 0.0 10.103870 -29.697308 91.546026
435     1 1 0.0 2.279217 -23.648953 91.858744
436     1 1 0.0 5.713312 -27.186643 91.319836
437     1 2 0.0 2.940623 -24.699456 95.150394
438     1 2 0.0 7.516863 -27.801959 89.459841
439     1 2 0.0 10.486070 -27.060523 89.758469
440     1 2 0.0 4.525821 -25.541390 91.160439
441     1 2 0.0 3.576081 -26.894723 92.790298
442     1 2 0.0 12.866645 -28.109630 86.854699
443     1 2 0.0 7.348264 -28.332836 91.951435
444     1 2 0.0 12.083221 -29.439654 89.750267
445     1 1 0.0 0.463765 -23.450833 95.695197
446     1 1 0.0 -2.372381 -23.997327 98.644606
447     1 1 0.0 -8.356475 -16.123420 98.957324
448     1 1 0.0 -5.959673 -20.431970 98.418416
449     1 2 0.0 -7.990779 -17.309709 102.248974
450     1 2 0.0 -4.377980 -21.494824 96.558421
451     1 2 0.0 -1.318107 -21.550448 96.857049
452     1 2 0.0 -6.678827 -18.534654 98.259019
453     1 2 0.0 -7.947622 -19.594691 99.888878
454     1 2 0.0 0.708060 -23.182137 93.953279
455     1 2 0.0 -4.678742 -21.963650 99.050015
456     1 2 0.0 -0.394075 -24.262885 96.848847
457     1 1 0.0 -10.058074 -15.460338 102.793777
458     1 1 0.0 -12.938799 -15.251046 105.743186
459     1 1 0.0 -16.671172 -6.092598 106.055904
460     1 1 0.0 -15.476345 -10.875970 105.516996
461     1 2 0.0 -16.626312 -7.333163 109.347554
462     1 2 0.0 -14.225188 -12.313334 103.657001
463     1 2 0.0 -11.284890 -13.162196 103.955629
464     1 2 0.0 -15.677750 -8.856954 105.357599
465     1 2 0.0 -17.178421 -9.550861 106.987458
466     1 2 0.0 -9.752347 -15.264355 101.051859
467     1 2 0.0 -14.637448 -12.687897 106.148595
468     1 2 0.0 -11.097465 -16.021571 103.947427
469     1 1 0.0 -18.142002 -5.010112 109.892357
470     1 1 0.0 -20.869374 -4.059416 112.841766
471     1 1 0.0 -22.093578 5.754304 113.154484
472     1 1 0.0 -22.182822 0.824771 112.615576
473     1 2 0.0 -22.372637 4.544701 116.446134
474     1 2 0.0 -21.348166 -0.888342 110.755581
475     1 2 0.0 -18.729469 -2.472117 111.054209
476     1 2 0.0 -21.852640 2.826763 112.456179
477     1 2 0.0 -23.482076 2.546664 114.086038
478     1 2 0.0 -17.795850 -4.900310 108.150439
479     1 2 0.0 -21.843599 -1.142906 113.247175
480     1 2 0.0 -19.291530 -5.281964 111.046007
481     1 1 0.0 -23.232580 7.181817 116.990937
482     1 1 0.0 -25.619203 8.808596 119.940346
483     1 1 0.0 -24.251124 18.603296 120.253064
484     1 1 0.0 -25.618307 13.866306 119.714156
485     1 2 0.0 -24.834927 17.507765 123.544714
486     1 2 0.0 -25.257501 11.995149 117.854161
487     1 2 0.0 -23.140333 9.785281 118.152789
488     1 2 0.0 -24.779224 15.713718 119.554759
489     1 2 0.0 -26.425469 15.866673 121.184618
490     1 2 0.0 -22.869787 7.197895 115.249019
491     1 2 0.0 -25.802064 11.878076 120.345755
492     1 2 0.0 -24.413261 7.218024 118.144587
493     1 1 0.0 -24.980038 20.277751 124.089517
494     1 1 0.0 -26.861929 22.468839 127.038926
495     1 1 0.0 -22.995566 31.571532 127.351644
496     1 1 0.0 -25.546750 27.352561 126.812736
497     1 2 0.0 -23.844001 30.665347 130.643294
498     1 2 0.0 -25.684584 25.451927 124.952741
499     1 2 0.0 -24.214415 22.767803 125.251369
500     1 2 0.0 -24.256419 28.918459 126.653339
501     1 2 0.0 -25.806360 29.493957 128.283198
502     1 2 0.0 -24.625530 20.199000 122.347599
503     1 2 0.0 -26.240863 25.480387 127.444335
504     1 2 0.0 -26.110748 20.619530 125.243167
505     1 1 0.0 -23.264309 33.377881 131.188097
506     1 1 0.0 -24.512165 35.982729 134.137506
507     1 1 0.0 -18.413173 43.767977 134.450224
508     1 1 0.0 -21.973069 40.356906 133.911316
509     1 2 0.0 -19.467945 43.113400 137.741874
510     1 2 0.0 -22.600072 38.557385 132.051321
511     1 2 0.0 -21.877916 35.583430 132.349949
512     1 2 0.0 -20.320146 41.533698 133.751919
513     1 2 0.0 -21.667289 42.492199 135.381778
514     1 2 0.0 -22.942445 33.209711 129.446179
515     1 2 0.0 -23.129845 38.729424 134.542915
516     1 2 0.0 -24.267358 34.001748 132.341747
517     1 1 0.0 -18.203280 45.582105 138.286677
518     1 1 0.0 -18.731362 48.421737 141.236086
519     1 1 0.0 -10.818798 54.354622 141.548804
520     1 1 0.0 -15.142807 51.985823 141.009896
521     1 2 0.0 -12.007434 53.996629 144.840454
522     1 2 0.0 -16.215900 50.411059 139.149901
523     1 2 0.0 -16.291374 47.351611 139.448529
524     1 2 0.0 -13.240865 52.692653 140.850499
525     1 2 0.0 -14.292648 53.968298 142.480358
526     1 2 0.0 -17.936174 45.336073 136.544759
527     1 2 0.0 -16.682765 50.714856 141.641495
528     1 2 0.0 -19.009749 46.445196 139.440327
529     1 1 0.0 -10.144690 56.051883 145.385257
530     1 1 0.0 -9.916713 58.931190 148.334666
531     1 1 0.0 -0.734243 62.604067 148.647384
532     1 1 0.0 -5.525267 61.440298 148.108476
533     1 2 0.0 -1.975073 62.567256 151.939034
